	# Busco id	Status	Sequence	Score	Length
258	246241at33208	Duplicated	NODE_52598_length_1924_cov_59.629390_g14677_i2:198-1538	540.2	381.0
259	246241at33208	Duplicated	NODE_54877_length_1863_cov_206.697207_g23946_i0:1532-180	514.8	380.0
260	247183at33208	Complete	NODE_13182_length_4250_cov_288.449844_g5784_i0:48-2261	838.8	599.0
261	247905at33208	Complete	NODE_29343_length_2834_cov_22.734879_g12665_i0:2667-895	311.7	378.0
262	249486at33208	Complete	NODE_32109_length_2685_cov_14.906968_g13865_i0:2615-1056	469.1	420.0
263	251076at33208	Duplicated	NODE_46463_length_2109_cov_13.837917_g20060_i0:553-1743	548.0	307.0
264	251076at33208	Duplicated	NODE_39787_length_2347_cov_33.116095_g9182_i1:358-1563	537.8	307.0
265	251076at33208	Duplicated	NODE_21257_length_3375_cov_288.518171_g9182_i0:3208-1994	537.8	307.0
266	251577at33208	Complete	NODE_62628_length_1676_cov_162.559576_g27688_i0:1554-49	260.4	235.0
267	255117at33208	Duplicated	NODE_20839_length_3410_cov_348.870542_g9008_i0:55-2817	1145.3	725.0
268	255117at33208	Duplicated	NODE_12978_length_4280_cov_56.209651_g5696_i0:187-2916	1069.5	722.0
269	255242at33208	Duplicated	NODE_26238_length_3018_cov_4510.370119_g11307_i0:2807-1650	331.5	252.0
270	255242at33208	Duplicated	NODE_54730_length_1867_cov_49.237458_g23874_i0:342-1520	321.0	255.0
271	255924at33208	Duplicated	NODE_33316_length_2626_cov_70.703878_g14368_i0:2541-331	689.1	474.0
272	255924at33208	Duplicated	NODE_21703_length_3341_cov_73.870563_g9369_i0:189-2473	633.2	495.0
273	257141at33208	Complete	NODE_8521_length_5084_cov_15.949511_g3833_i0:3101-1137	372.5	300.0
274	257339at33208	Complete	NODE_8300_length_5137_cov_163.606438_g3741_i0:44-1354	189.3	291.0
275	259581at33208	Duplicated	NODE_22687_length_3268_cov_39.298279_g9788_i0:214-2155	203.3	358.0
276	259581at33208	Duplicated	NODE_23395_length_3210_cov_40.719796_g9788_i1:214-2097	188.3	358.0
277	259581at33208	Duplicated	NODE_71946_length_1486_cov_18.874027_g32368_i0:1461-544	175.3	163.0
278	260752at33208	Duplicated	NODE_17159_length_3752_cov_53.274803_g7484_i0:3329-838	459.8	497.0
279	260752at33208	Duplicated	NODE_22652_length_3270_cov_61.674695_g7484_i1:2841-829	458.3	496.0
280	260752at33208	Duplicated	NODE_10552_length_4678_cov_23.018241_g4660_i0:4597-2360	442.5	467.0
281	261284at33208	Complete	NODE_10931_length_4603_cov_17.422958_g4832_i0:228-2711	639.6	611.0
282	261614at33208	Duplicated	NODE_43506_length_2208_cov_70.154567_g18726_i0:2068-101	655.1	528.0
283	261614at33208	Duplicated	NODE_23604_length_3197_cov_62.833867_g10180_i0:2495-657	648.8	533.0
284	262757at33208	Duplicated	NODE_61640_length_1699_cov_70.205412_g27207_i0:1655-99	313.8	302.0
285	262757at33208	Duplicated	NODE_61049_length_1713_cov_66.730488_g26919_i0:1518-166	309.7	289.0
286	266460at33208	Duplicated	NODE_14607_length_4057_cov_437.802209_g6378_i0:134-1840	614.3	464.0
287	266460at33208	Duplicated	NODE_16371_length_3833_cov_75108.288830_g6378_i1:3698-1992	614.3	464.0
288	266460at33208	Duplicated	NODE_37725_length_2428_cov_1233.434395_g3195_i5:238-1926	551.8	462.0
289	266469at33208	Duplicated	NODE_23609_length_3197_cov_33.450704_g10183_i0:285-1889	194.1	192.0
290	266469at33208	Duplicated	NODE_52047_length_1940_cov_23.850562_g22617_i0:1702-626	167.9	221.0
291	266808at33208	Duplicated	NODE_19912_length_3489_cov_39.354801_g8631_i0:3429-2137	553.8	352.0
292	266808at33208	Duplicated	NODE_15735_length_3910_cov_52.886370_g6878_i0:91-1353	553.4	352.0
293	266808at33208	Duplicated	NODE_72384_length_1478_cov_77.686833_g32596_i0:1436-168	528.8	352.0
294	267439at33208	Duplicated	NODE_50861_length_1975_cov_138.851209_g22075_i0:270-1823	728.7	417.0
295	267439at33208	Duplicated	NODE_24791_length_3117_cov_299.977661_g10675_i0:2985-1414	690.9	404.0
296	268134at33208	Duplicated	NODE_11207_length_4556_cov_62.973678_g4941_i0:175-1485	331.2	252.0
297	268134at33208	Duplicated	NODE_29221_length_2841_cov_16.014090_g12605_i0:2272-968	326.2	251.0
298	268397at33208	Duplicated	NODE_19792_length_3500_cov_68.419609_g8438_i1:3307-692	854.4	642.0
299	268397at33208	Duplicated	NODE_19460_length_3528_cov_63.250651_g8438_i0:3335-673	851.8	639.0
300	270594at33208	Duplicated	NODE_20928_length_3403_cov_226.924324_g9042_i0:212-2326	634.3	547.0
301	270594at33208	Duplicated	NODE_28663_length_2872_cov_133.307967_g9042_i1:2659-545	634.3	547.0
302	270594at33208	Duplicated	NODE_28811_length_2864_cov_138.555357_g9042_i2:2651-537	634.3	547.0
303	270594at33208	Duplicated	NODE_35993_length_2502_cov_90.135447_g15546_i0:2413-134	632.8	547.0
304	271297at33208	Complete	NODE_35904_length_2506_cov_236.139745_g15511_i0:897-1811	352.3	232.0
305	271742at33208	Duplicated	NODE_54477_length_1874_cov_32.099389_g23762_i0:1812-7	614.4	423.0
306	271742at33208	Duplicated	NODE_37127_length_2453_cov_50.026891_g16035_i0:2428-557	610.0	465.0
307	272605at33208	Complete	NODE_30778_length_2754_cov_25.984334_g13287_i0:2047-440	528.5	391.0
308	273040at33208	Duplicated	NODE_52092_length_1939_cov_16.145766_g22638_i0:1829-270	188.8	115.0
309	273040at33208	Duplicated	NODE_33912_length_2597_cov_34.115689_g14629_i0:1747-2538	177.8	111.0
310	273040at33208	Duplicated	NODE_83747_length_1292_cov_36.411813_g14629_i3:670-1233	177.6	110.0
311	273040at33208	Duplicated	NODE_78095_length_1380_cov_70.153022_g14629_i1:1314-61	176.5	111.0
312	273367at33208	Complete	NODE_57041_length_1808_cov_12.719885_g24958_i0:111-1487	153.7	233.0
313	273989at33208	Duplicated	NODE_35456_length_2527_cov_19.335371_g15314_i0:239-1990	584.3	459.0
314	273989at33208	Duplicated	NODE_38193_length_2410_cov_701.085152_g15314_i1:239-1990	584.3	459.0
315	273989at33208	Duplicated	NODE_38847_length_2384_cov_45.169624_g16762_i0:111-1817	530.8	475.0
316	274044at33208	Duplicated	NODE_23523_length_3202_cov_57.585491_g10138_i0:85-2260	534.8	601.0
317	274044at33208	Duplicated	NODE_20530_length_3435_cov_137.835515_g8875_i0:159-2372	531.8	630.0
318	274064at33208	Duplicated	NODE_39786_length_2347_cov_34.065523_g17160_i0:2280-1120	447.0	277.0
319	274064at33208	Duplicated	NODE_10082_length_4766_cov_83.777754_g4460_i0:4630-3581	431.2	265.0
320	274064at33208	Duplicated	NODE_70277_length_1518_cov_18.344637_g4460_i1:135-1202	431.2	265.0
321	274769at33208	Duplicated	NODE_37821_length_2425_cov_139.931122_g16324_i0:2341-908	569.7	387.0
322	274769at33208	Duplicated	NODE_47785_length_2067_cov_160.951856_g19942_i1:195-1682	511.5	383.0
323	274992at33208	Duplicated	NODE_44473_length_2174_cov_180.762970_g19166_i0:2094-799	664.2	357.0
324	274992at33208	Duplicated	NODE_81772_length_1322_cov_186.194556_g37844_i0:1214-0	631.0	341.0
325	277935at33208	Duplicated	NODE_10818_length_4623_cov_68.546593_g4777_i0:602-2848	548.3	545.0
326	277935at33208	Duplicated	NODE_14341_length_4092_cov_441.728291_g4777_i1:602-2848	548.3	545.0
327	278227at33208	Duplicated	NODE_22975_length_3244_cov_263.569536_g9928_i0:3095-1284	430.3	372.0
328	278227at33208	Duplicated	NODE_29791_length_2807_cov_51.610095_g9928_i1:2658-847	430.3	372.0
329	278227at33208	Duplicated	NODE_32565_length_2663_cov_85.145946_g14059_i0:2144-714	423.2	384.0
330	279631at33208	Duplicated	NODE_28030_length_2905_cov_40.837218_g12099_i0:24-2336	500.5	580.0
331	279631at33208	Duplicated	NODE_22379_length_3293_cov_59.058696_g9658_i0:231-2831	490.6	528.0
332	279992at33208	Complete	NODE_9915_length_4800_cov_10.157817_g4396_i0:297-1982	390.5	344.0
333	280914at33208	Complete	NODE_31598_length_2712_cov_23.020841_g13647_i0:2620-605	423.8	508.0
334	281304at33208	Complete	NODE_9417_length_4895_cov_17.857943_g4202_i0:4775-3267	278.7	320.0
335	281693at33208	Duplicated	NODE_23602_length_3197_cov_70.234635_g10179_i0:105-2792	789.1	586.0
336	281693at33208	Duplicated	NODE_23374_length_3211_cov_111.969407_g10073_i0:263-2983	766.0	613.0
337	283637at33208	Duplicated	NODE_39990_length_2339_cov_767.812004_g17249_i0:2089-758	696.7	361.0
338	283637at33208	Duplicated	NODE_46252_length_2116_cov_65.119922_g19971_i0:2067-739	657.6	362.0
339	284059at33208	Complete	NODE_48276_length_2053_cov_31.112626_g20895_i0:145-1503	322.0	261.0
340	285146at33208	Duplicated	NODE_75625_length_1421_cov_8.686944_g34376_i0:1330-149	420.8	336.0
341	285146at33208	Duplicated	NODE_65876_length_1607_cov_157.668840_g29331_i0:151-1308	415.4	312.0
342	285902at33208	Complete	NODE_40334_length_2326_cov_121.650688_g17386_i0:1826-306	438.3	381.0
343	285966at33208	Complete	NODE_31125_length_2736_cov_103.319564_g13430_i0:191-1822	335.4	355.0
344	286553at33208	Complete	NODE_20247_length_3461_cov_25.953955_g8767_i0:3240-2056	327.3	299.0
345	289235at33208	Duplicated	NODE_11444_length_4517_cov_135.650990_g5058_i0:3884-2853	167.8	226.0
346	289235at33208	Duplicated	NODE_32406_length_2671_cov_19.592764_g13981_i0:160-1236	158.1	208.0
347	289928at33208	Duplicated	NODE_61956_length_1692_cov_11.734404_g27367_i0:1437-160	375.8	331.0
348	289928at33208	Duplicated	NODE_47267_length_2083_cov_206.061194_g20432_i0:106-1347	347.0	330.0
349	291505at33208	Duplicated	NODE_12334_length_4372_cov_99.254478_g5445_i0:4189-2204	597.3	440.0
350	291505at33208	Duplicated	NODE_12424_length_4359_cov_105.712552_g5445_i1:4176-2191	597.3	440.0
351	291505at33208	Duplicated	NODE_26207_length_3020_cov_96.295555_g3739_i9:26-2318	589.9	429.0
352	291505at33208	Duplicated	NODE_28896_length_2859_cov_136.543431_g3739_i10:26-2263	585.2	434.0
353	291875at33208	Complete	NODE_45295_length_2146_cov_143.163531_g19534_i0:129-1991	398.7	415.0
354	295556at33208	Complete	NODE_40776_length_2309_cov_4.343918_g17566_i0:0-2306	301.8	462.0
355	295775at33208	Complete	NODE_65149_length_1622_cov_35.278244_g28968_i0:324-1493	291.0	266.0
356	300303at33208	Duplicated	NODE_31397_length_2722_cov_47.647792_g13553_i0:2067-118	391.4	385.0
357	300303at33208	Duplicated	NODE_53588_length_1898_cov_7.499178_g23356_i0:4-1782	377.8	333.0
358	301572at33208	Duplicated	NODE_59277_length_1754_cov_140.807258_g10689_i2:1612-143	602.4	403.0
359	301572at33208	Duplicated	NODE_30527_length_2768_cov_212.779592_g13182_i0:2737-1253	584.2	390.0
360	302186at33208	Complete	NODE_25348_length_3080_cov_40.890256_g10910_i0:153-2609	265.2	321.0
361	302279at33208	Complete	NODE_26192_length_3021_cov_186.754071_g11286_i0:102-1157	470.6	303.0
362	302921at33208	Complete	NODE_8005_length_5210_cov_29.095192_g3617_i0:5086-2888	80.6	207.0
363	303117at33208	Duplicated	NODE_2649_length_7564_cov_107.702042_g1309_i0:5577-6977	345.9	332.0
364	303117at33208	Duplicated	NODE_20602_length_3430_cov_33.244266_g8900_i0:791-3382	342.5	323.0
365	304388at33208	Complete	NODE_53099_length_1910_cov_357.336418_g23112_i0:1700-252	342.2	349.0
366	305260at33208	Duplicated	NODE_20510_length_3438_cov_12.317682_g8866_i0:206-1480	531.0	381.0
367	305260at33208	Duplicated	NODE_46458_length_2109_cov_36.945481_g20057_i0:2-1249	477.3	336.0
368	306101at33208	Duplicated	NODE_24965_length_3107_cov_79.594924_g10743_i0:2908-1799	342.1	290.0
369	306101at33208	Duplicated	NODE_13605_length_4190_cov_62.640515_g5957_i0:383-1531	302.2	290.0
370	307109at33208	Duplicated	NODE_38238_length_2408_cov_234.305782_g16496_i0:361-1602	501.5	344.0
371	307109at33208	Duplicated	NODE_39930_length_2342_cov_196.870868_g16496_i1:295-1536	501.5	344.0
372	307109at33208	Duplicated	NODE_60844_length_1717_cov_352.122263_g4520_i3:336-1565	445.3	342.0
373	307109at33208	Duplicated	NODE_41367_length_2285_cov_249.397378_g4520_i2:330-2145	441.9	345.0
374	308610at33208	Duplicated	NODE_35614_length_2519_cov_565.920687_g15388_i0:2381-1137	533.5	363.0
375	308610at33208	Duplicated	NODE_80301_length_1344_cov_1013.921322_g27994_i1:1228-11	510.8	348.0
376	308610at33208	Duplicated	NODE_63204_length_1663_cov_782.212579_g27994_i0:1547-11	510.2	348.0
377	311438at33208	Duplicated	NODE_44926_length_2159_cov_57.806807_g19364_i0:2117-1113	325.3	258.0
378	311438at33208	Duplicated	NODE_37091_length_2455_cov_4.485726_g16026_i0:49-1080	321.7	249.0
379	311758at33208	Duplicated	NODE_42622_length_2240_cov_74.715275_g18354_i0:266-1933	630.1	440.0
380	311758at33208	Duplicated	NODE_45869_length_2128_cov_49.195134_g19807_i0:287-1984	577.1	446.0
381	311761at33208	Duplicated	NODE_12405_length_4361_cov_159.720149_g5211_i1:238-2361	384.4	491.0
382	311761at33208	Duplicated	NODE_18989_length_3570_cov_129.985130_g8256_i0:3474-1417	346.1	417.0
383	312577at33208	Complete	NODE_61327_length_1706_cov_66.181874_g27049_i0:1473-52	317.2	316.0
384	313091at33208	Duplicated	NODE_12333_length_4372_cov_256.189579_g5444_i0:4291-2702	457.1	308.0
385	313091at33208	Duplicated	NODE_36324_length_2487_cov_101.476388_g5444_i2:2406-817	457.1	308.0
386	315044at33208	Complete	NODE_25893_length_3040_cov_11.088642_g11160_i0:624-2087	430.4	446.0
387	315393at33208	Duplicated	NODE_29656_length_2815_cov_312.125091_g12805_i0:346-1356	517.1	317.0
388	315393at33208	Duplicated	NODE_28623_length_2874_cov_51.042842_g12348_i0:222-1271	481.7	328.0
389	315393at33208	Duplicated	NODE_29217_length_2841_cov_53.313584_g12348_i1:222-1271	481.7	328.0
390	317470at33208	Duplicated	NODE_32628_length_2660_cov_86.430228_g14084_i0:2517-1123	376.6	291.0
391	317470at33208	Duplicated	NODE_52082_length_1939_cov_27.795820_g14084_i1:1796-402	376.6	291.0
392	317470at33208	Duplicated	NODE_52331_length_1932_cov_29.322754_g14084_i2:1789-395	376.6	291.0
393	317470at33208	Duplicated	NODE_97347_length_1112_cov_21.342637_g47271_i0:1051-143	354.8	256.0
394	318483at33208	Duplicated	NODE_7082_length_5449_cov_11.965402_g3238_i0:109-1278	481.4	325.0
395	318483at33208	Duplicated	NODE_26228_length_3019_cov_198.089613_g4572_i1:328-1461	412.0	319.0
396	318532at33208	Duplicated	NODE_22362_length_3294_cov_162.109904_g9648_i0:62-1576	631.3	336.0
397	318532at33208	Duplicated	NODE_48997_length_2031_cov_296.223187_g21220_i0:75-1580	629.4	336.0
398	319574at33208	Duplicated	NODE_26220_length_3020_cov_12.932134_g11296_i0:2947-1946	320.0	240.0
399	319574at33208	Duplicated	NODE_71213_length_1500_cov_47.320953_g32000_i0:1405-338	297.0	240.0
400	320390at33208	Complete	NODE_17478_length_3721_cov_6.461075_g7630_i0:5-1951	628.6	510.0
401	321332at33208	Duplicated	NODE_12685_length_4321_cov_74.793315_g5590_i0:4232-2070	391.1	434.0
402	321332at33208	Duplicated	NODE_13892_length_4150_cov_47.769193_g5590_i1:88-2250	391.1	434.0
403	321332at33208	Duplicated	NODE_18621_length_3603_cov_46.365439_g5590_i2:88-2250	391.1	434.0
404	321332at33208	Duplicated	NODE_23248_length_3222_cov_53.711972_g5590_i3:88-2250	391.1	434.0
405	321332at33208	Duplicated	NODE_25757_length_3050_cov_54.264360_g5590_i4:88-2250	391.1	434.0
406	321332at33208	Duplicated	NODE_35606_length_2520_cov_17.786678_g15383_i0:2478-343	351.1	454.0
407	323399at33208	Duplicated	NODE_48777_length_2038_cov_90.950127_g21118_i0:1951-440	564.3	378.0
408	323399at33208	Duplicated	NODE_48580_length_2044_cov_101.884323_g21036_i0:1958-315	560.7	433.0
409	323473at33208	Duplicated	NODE_28042_length_2904_cov_202.338043_g12106_i0:230-1219	489.5	287.0
410	323473at33208	Duplicated	NODE_40151_length_2333_cov_35.663717_g17322_i0:2269-1331	436.7	285.0
411	324249at33208	Complete	NODE_78657_length_1371_cov_69.057781_g11313_i4:117-1370	334.8	321.0
412	325183at33208	Duplicated	NODE_34308_length_2580_cov_77.116075_g14797_i0:2464-1223	573.5	345.0
413	325183at33208	Duplicated	NODE_58267_length_1778_cov_149.058065_g24326_i1:55-1317	545.1	345.0
414	327301at33208	Complete	NODE_4473_length_6451_cov_64.362966_g1332_i1:401-1510	256.9	249.0
415	331112at33208	Duplicated	NODE_37594_length_2434_cov_19.590851_g12212_i1:2382-166	526.5	367.0
416	331112at33208	Duplicated	NODE_18798_length_3588_cov_132.349075_g8164_i0:350-2287	525.9	385.0
417	331186at33208	Duplicated	NODE_29301_length_2836_cov_74.951502_g12645_i0:31-2022	308.9	348.0
418	331186at33208	Duplicated	NODE_26841_length_2978_cov_87.153184_g11583_i0:452-2056	306.4	306.0
419	331186at33208	Duplicated	NODE_28005_length_2906_cov_90.668196_g11583_i1:2453-849	306.4	306.0
420	331186at33208	Duplicated	NODE_46030_length_2123_cov_64.561463_g12645_i2:31-1806	267.2	321.0
421	332870at33208	Duplicated	NODE_47024_length_2091_cov_48.568385_g20314_i0:121-1026	196.5	184.0
422	332870at33208	Duplicated	NODE_66615_length_1591_cov_67.203557_g29690_i0:270-1481	184.6	198.0
423	333062at33208	Duplicated	NODE_38033_length_2416_cov_3832.055058_g16407_i0:2352-1081	550.8	336.0
424	333062at33208	Duplicated	NODE_46559_length_2105_cov_3966.947343_g16407_i1:2041-770	550.8	336.0
425	333062at33208	Duplicated	NODE_57906_length_1787_cov_296.463827_g25372_i0:145-1416	492.8	352.0
426	333800at33208	Duplicated	NODE_8409_length_5111_cov_21.130607_g3786_i0:4736-1875	622.9	589.0
427	333800at33208	Duplicated	NODE_30934_length_2746_cov_43.017209_g13349_i0:2680-191	534.6	571.0
428	334272at33208	Complete	NODE_14043_length_4128_cov_60.850555_g6147_i0:1461-3191	355.7	450.0
429	334331at33208	Duplicated	NODE_37177_length_2451_cov_62.996215_g16050_i0:269-2305	695.2	484.0
430	334331at33208	Duplicated	NODE_12121_length_4407_cov_26.907707_g5350_i0:3814-1652	683.1	503.0
431	334336at33208	Duplicated	NODE_15988_length_3877_cov_132.345163_g6994_i0:3771-2188	536.1	421.0
432	334336at33208	Duplicated	NODE_21657_length_3345_cov_108.542176_g3720_i4:0-2920	532.0	434.0
433	334342at33208	Complete	NODE_16910_length_3775_cov_21.469746_g7373_i0:372-3299	673.2	654.0
434	334764at33208	Complete	NODE_36643_length_2473_cov_39.485000_g15823_i0:2328-1126	409.6	287.0
435	334820at33208	Duplicated	NODE_43202_length_2220_cov_11.756404_g18599_i0:1966-542	426.2	311.0
436	334820at33208	Duplicated	NODE_87966_length_1232_cov_34.356342_g41449_i0:105-1226	367.9	296.0
437	335107at33208	Duplicated	NODE_59620_length_1746_cov_168.656306_g26227_i0:1657-623	342.9	252.0
438	335107at33208	Duplicated	NODE_20563_length_3433_cov_14.135119_g8888_i0:3282-2302	331.2	251.0
439	336647at33208	Duplicated	NODE_17855_length_3682_cov_42.983098_g7781_i0:3512-1050	352.1	542.0
440	336647at33208	Duplicated	NODE_18849_length_3584_cov_45.716035_g7781_i2:3414-952	352.1	542.0
441	338191at33208	Duplicated	NODE_23597_length_3197_cov_160.327145_g10178_i0:2243-336	805.3	501.0
442	338191at33208	Duplicated	NODE_12780_length_4309_cov_254.479934_g5630_i0:4172-2253	714.5	520.0
443	338482at33208	Complete	NODE_55780_length_1840_cov_65.767402_g24398_i0:1588-95	413.0	417.0
444	339127at33208	Complete	NODE_11760_length_4467_cov_99.710742_g5198_i0:4219-2351	440.5	450.0
446	340558at33208	Duplicated	NODE_73830_length_1452_cov_65.863669_g33389_i0:1411-155	472.9	320.0
447	340558at33208	Duplicated	NODE_43395_length_2212_cov_126.053296_g18676_i0:311-1669	461.2	375.0
448	340577at33208	Duplicated	NODE_33787_length_2603_cov_22.345455_g14001_i1:143-1894	480.4	482.0
449	340577at33208	Duplicated	NODE_32451_length_2669_cov_21.786980_g14001_i0:143-1960	478.5	482.0
450	344338at33208	Duplicated	NODE_2227_length_7939_cov_62.133613_g1120_i0:4884-3688	410.0	305.0
451	344338at33208	Duplicated	NODE_2260_length_7913_cov_61.753316_g1120_i1:4884-3688	410.0	305.0
452	344338at33208	Duplicated	NODE_14114_length_4118_cov_373.408158_g3713_i1:315-2067	397.4	308.0
453	344338at33208	Duplicated	NODE_8239_length_5151_cov_306.569122_g3713_i0:339-1493	396.5	307.0
454	344338at33208	Duplicated	NODE_48390_length_2049_cov_263.395749_g3713_i3:420-1349	365.1	268.0
455	344338at33208	Duplicated	NODE_56261_length_1827_cov_294.319840_g3713_i4:420-1337	365.1	267.0
456	344338at33208	Duplicated	NODE_73867_length_1451_cov_339.579100_g3713_i6:420-1450	358.4	267.0
457	344346at33208	Duplicated	NODE_53888_length_1890_cov_148.636214_g23492_i0:88-1371	268.2	337.0
458	344346at33208	Duplicated	NODE_55906_length_1837_cov_79.473356_g24462_i0:1501-158	244.9	297.0
459	344442at33208	Duplicated	NODE_59738_length_1743_cov_94.088623_g26278_i0:191-1567	266.9	213.0
460	344442at33208	Duplicated	NODE_8900_length_4995_cov_78.120683_g3983_i0:39-1505	249.2	266.0
461	344581at33208	Complete	NODE_29159_length_2844_cov_37.725009_g12579_i0:630-1580	318.7	243.0
462	344611at33208	Complete	NODE_104351_length_1034_cov_2.758585_g51956_i0:44-985	250.7	253.0
463	345099at33208	Duplicated	NODE_23005_length_3242_cov_43.861470_g9938_i0:3164-741	596.9	638.0
464	345099at33208	Duplicated	NODE_50792_length_1977_cov_39.426471_g22042_i0:1961-33	562.0	516.0
465	345959at33208	Duplicated	NODE_35628_length_2519_cov_15.266558_g15392_i0:1823-834	130.4	150.0
466	345959at33208	Duplicated	NODE_12942_length_4286_cov_219.560883_g2295_i6:1621-2928	117.8	170.0
467	345959at33208	Duplicated	NODE_15068_length_3992_cov_259.832100_g2295_i7:112-1419	117.8	170.0
468	345959at33208	Duplicated	NODE_21300_length_3371_cov_288.029412_g2295_i10:706-2013	117.8	170.0
469	345959at33208	Duplicated	NODE_4969_length_6231_cov_325.674732_g2295_i0:112-1419	117.8	170.0
